0.618,-0.067,-0.0976,6.60625,-1.8325,-1.68801177173159,1.706640625,2.79348958333333,2.28658854166667,2.08958333333333,442.22955,217.02795,520.58289,469.13837,-0.23998277214922,78.565,78.565,78.565
0.638,-0.073,-0.1002,3.2025,-1.125,-1.38158384310323,1.706640625,1.86158854166667,2.28658854166667,2.08958333333333,442.22955,549.39594,520.58289,469.13837,-0.244346095279206,78.57,78.57,78.57
0.649,-0.076,-0.124,3.2025,-1.125,-0.91556205551942,1.706640625,1.86158854166667,2.28658854166667,2.08958333333333,442.22955,549.39594,520.58289,469.13837,-0.248709418409192,78.575,78.575,78.575
0.65,-0.08,-0.127,-1.48875,-0.33,-0.458633039474121,2.25338541666667,1.86158854166667,3.43098958333333,3.54609375,683.88116,549.39594,597.77899,452.29291,-0.248709418409192,78.58,78.58,78.58
0.637,-0.083,-0.1192,-2.53625,-0.03125,-0.204427112115677,2.25338541666667,1.86158854166667,3.43098958333333,3.54609375,683.88116,549.39594,597.77899,452.29291,-0.248709418409192,78.585,78.585,78.585
0.63,-0.083,-0.1292,-2.535,0.22375,-0.208535803726836,2.25338541666667,2.862109375,3.43098958333333,3.54609375,683.88116,734.2124,597.77899,452.29291,-0.248709418409192,78.59,78.59,78.59
0.633,-0.083,-0.1159,0.86375,0.28625,-0.314195400248016,2.25338541666667,2.862109375,3.43098958333333,3.54609375,683.88116,734.2124,597.77899,452.29291,-0.248709418409192,78.595,78.595,78.595
0.649,-0.084,-0.1111,2.85,-0.2375,-0.263529425618325,3.46197916666667,2.862109375,4.79010416666667,4.98489583333333,687.79224,734.2124,694.0177,592.25659,-0.244346095279206,78.6,78.6,78.6
0.664,-0.089,-0.1465,4.75125,-0.9125,0.0678179879017526,3.46197916666667,2.862109375,4.79010416666667,4.98489583333333,687.79224,734.2124,694.0177,592.25659,-0.244346095279206,78.605,78.605,78.605
0.693,-0.096,-0.1294,5.435,-1.63125,0.547385972164888,3.46197916666667,4.58203125,4.79010416666667,4.98489583333333,687.79224,641.00586,694.0177,592.25659,-0.23998277214922,78.61,78.61,78.61
0.72,-0.104,-0.125,5.37875,-2.06625,0.911871272578688,3.46197916666667,4.58203125,4.79010416666667,4.98489583333333,687.79224,641.00586,694.0177,592.25659,-0.235619449019234,78.615,78.615,78.615
0.75,-0.107,-0.1196,6.03625,-1.0575,0.981251202574798,4.87200520833333,4.58203125,6.00755208333333,6.076171875,795.36871,641.00586,768.63574,674.76996,-0.231256125889249,78.62,78.62,78.62
0.785,-0.107,-0.1085,7.2625,0.45125,0.752233962224008,4.87200520833333,4.58203125,6.00755208333333,6.076171875,795.36871,641.00586,768.63574,674.76996,-0.226892802759263,78.625,78.625,78.625
0.828,-0.102,-0.1216,7.80625,0.59875,0.361327311139154,4.87200520833333,5.80611979166667,6.00755208333333,6.076171875,795.36871,853.55145,768.63574,674.76996,-0.222529479629277,78.63,78.63,78.63
0.87,-0.095,-0.0907,8.13,0.5475,-0.010192687245425,4.87200520833333,5.80611979166667,6.00755208333333,6.076171875,795.36871,853.55145,768.63574,674.76996,-0.218166156499291,78.635,78.635,78.635
0.917,-0.088,-0.1181,8.05375,0.35875,-0.262839102684995,6.09830729166667,5.80611979166667,7.30247395833333,7.5703125,981.43036,853.55145,924.56598,821.35468,-0.218166156499291,78.64,78.64,78.64
0.959,-0.089,-0.1229,8.18625,0.03375,-0.457480305944838,6.09830729166667,5.80611979166667,7.30247395833333,7.5703125,981.43036,853.55145,924.56598,821.35468,-0.213802833369305,78.645,78.645,78.645
1.009,-0.093,-0.1085,8.60375,-0.24625,-0.733550064106228,6.09830729166667,6.43033854166667,7.30247395833333,7.5703125,981.43036,901.49506,924.56598,821.35468,-0.20943951023932,78.65,78.65,78.65
1.055,-0.1,-0.1132,9.20625,-0.83,-1.14096221098099,6.09830729166667,6.43033854166667,7.30247395833333,7.5703125,981.43036,901.49506,924.56598,821.35468,-0.20943951023932,78.655,78.655,78.655
1.106,-0.107,-0.1262,10.19625,-1.0225,-1.57706898023473,6.70924479166667,6.43033854166667,8.11705729166667,8.54427083333333,1134.553,901.49506,1104.1384,976.9187,-0.20943951023932,78.66,78.66,78.66
1.159,-0.123,-0.1173,10.48125,-1.0975,-1.87205410627124,6.70924479166667,6.43033854166667,8.11705729166667,8.54427083333333,1134.553,901.49506,1104.1384,976.9187,-0.20943951023932,78.665,78.665,78.665
1.214,-0.134,-0.1524,10.0775,-1.445,-1.92170227367741,6.70924479166667,5.558203125,8.11705729166667,8.54427083333333,1134.553,1058.5678,1104.1384,976.9187,-0.205076187109334,78.67,78.67,78.67
1.265,-0.148,-0.1477,10.01,-1.5875,-1.75603386281986,6.70924479166667,5.558203125,8.11705729166667,8.54427083333333,1134.553,1058.5678,1104.1384,976.9187,-0.205076187109334,78.675,78.675,78.675
1.315,-0.155,-0.1565,9.38875,-1.39875,-1.50207970801218,4.81223958333333,5.558203125,8.84752604166667,9.66875,1198.9954,1058.5678,1274.2481,1135.5149,-0.205076187109334,78.68,78.68,78.68
1.362,-0.168,-0.1755,9.3425,-1.2025,-1.28968929471173,4.81223958333333,5.558203125,8.84752604166667,9.66875,1198.9954,1058.5678,1274.2481,1135.5149,-0.205076187109334,78.685,78.685,78.685
1.411,-0.171,-0.1626,10.1725,-1.13,-1.1691274585642,4.81223958333333,5.558203125,8.84752604166667,9.66875,1198.9954,1058.5678,1274.2481,1135.5149,-0.205076187109334,78.69,78.69,78.69
1.46,-0.178,-0.1771,10.215,-0.83875,-1.0960491829734,4.81223958333333,5.558203125,8.84752604166667,9.66875,1198.9954,1058.5678,1274.2481,1135.5149,-0.205076187109334,78.695,78.695,78.695
1.507,-0.175,-0.1842,9.15375,-0.40875,-1.0058805890363,3.50182291666667,3.80286458333333,10.007421875,11.069921875,1392.093,1214.0879,1409.4219,1251.4702,-0.205076187109334,78.7,78.7,78.7
1.548,-0.169,-0.19,7.9575,0.20125,-0.902518170266603,3.50182291666667,3.80286458333333,10.007421875,11.069921875,1392.093,1214.0879,1409.4219,1251.4702,-0.205076187109334,78.705,78.705,78.705
1.596,-0.159,-0.1996,8.00125,0.25125,-0.8521446652756,3.50182291666667,3.80286458333333,10.007421875,11.069921875,1392.093,1214.0879,1409.4219,1251.4702,-0.205076187109334,78.71,78.71,78.71
1.638,-0.152,-0.1981,8.29,-0.25125,-0.876384933756041,3.50182291666667,3.80286458333333,10.007421875,11.069921875,1392.093,1214.0879,1409.4219,1251.4702,-0.205076187109334,78.715,78.715,78.715
1.683,-0.148,-0.1881,8.43875,-1.0675,-0.869776852860554,2.87760416666667,3.11666666666667,11.3001302083333,12.5109375,1557.9108,1312.436,1552.696,1378.8803,-0.200712863979348,78.72,78.72,78.72
1.727,-0.147,-0.2094,8.72375,-1.395,-0.665437261258717,2.87760416666667,3.11666666666667,11.3001302083333,12.5109375,1557.9108,1312.436,1552.696,1378.8803,-0.196349540849362,78.725,78.725,78.725
1.777,-0.147,-0.2127,8.7775,-1.32625,-0.191749843534444,2.87760416666667,3.11666666666667,11.3001302083333,12.5109375,1557.9108,1312.436,1552.696,1378.8803,-0.191986217719376,78.73,78.73,78.73
1.814,-0.151,-0.2122,8.71875,-1.6725,0.455021180380222,2.87760416666667,3.11666666666667,11.3001302083333,12.5109375,1557.9108,1312.436,1552.696,1378.8803,-0.18762289458939,78.735,78.735,78.735
1.857,-0.157,-0.2085,8.6275,-1.51375,1.07470028120002,2.77799479166667,3.14544270833333,12.3294270833333,13.500390625,1736.7948,1541.871,1722.9376,1542.3397,-0.178896248329419,78.74,78.74,78.74
1.893,-0.158,-0.2071,8.63625,-1.41125,1.48092293707254,2.77799479166667,3.14544270833333,12.3294270833333,13.500390625,1736.7948,1541.871,1722.9376,1542.3397,-0.174532925199433,78.745,78.745,78.745
1.941,-0.157,-0.1927,9.36625,-1.54,1.59736844168081,2.77799479166667,3.14544270833333,12.3294270833333,13.500390625,1736.7948,1541.871,1722.9376,1542.3397,-0.170169602069447,78.75,78.75,78.75
1.985,-0.161,-0.1794,9.9525,-1.43375,1.48239409715481,2.77799479166667,3.14544270833333,12.3294270833333,13.500390625,1736.7948,1541.871,1722.9376,1542.3397,-0.165806278939461,78.755,78.755,78.755
2.036,-0.161,-0.1886,10.21125,-1.1175,1.2657783252959,2.59205729166667,3.06354166666667,12.1678385416667,13.7638020833333,1815.4264,1630.1411,1985.3164,1735.4471,-0.161442955809475,78.76,78.76,78.76
2.089,-0.165,-0.1656,10.45125,-0.62375,1.05582079011749,2.59205729166667,3.06354166666667,12.1678385416667,13.7638020833333,1815.4264,1630.1411,1985.3164,1735.4471,-0.15707963267949,78.765,78.765,78.765
2.149,-0.163,-0.1706,10.6775,-0.005,0.879523006121219,2.59205729166667,3.06354166666667,12.1678385416667,13.7638020833333,1815.4264,1630.1411,1985.3164,1735.4471,-0.152716309549504,78.77,78.77,78.77
2.2,-0.164,-0.1728,10.45,0.4775,0.681926962669333,2.59205729166667,3.06354166666667,12.1678385416667,13.7638020833333,1815.4264,1630.1411,1985.3164,1735.4471,-0.148352986419518,78.775,78.775,78.775
2.256,-0.161,-0.1573,10.335,0.42625,0.398575848029786,2.476953125,2.158203125,11.348828125,13.7638020833333,1947.9341,1687.7526,2285.8831,1735.4471,-0.143989663289532,78.78,78.78,78.78
2.309,-0.16,-0.1514,10.18375,0.23625,0.034133156307159,2.476953125,2.158203125,11.348828125,13.7638020833333,1947.9341,1687.7526,2285.8831,1735.4471,-0.139626340159546,78.785,78.785,78.785
2.368,-0.156,-0.1594,9.83375,-0.235,-0.358206201562444,2.476953125,2.158203125,11.348828125,13.1484375,1947.9341,1687.7526,2285.8831,2082.9467,-0.135263017029561,78.79,78.79,78.79
2.412,-0.153,-0.1704,10.0025,-0.15125,-0.741169690215915,2.476953125,2.158203125,11.348828125,13.1484375,1947.9341,1687.7526,2285.8831,2082.9467,-0.130899693899575,78.795,78.795,78.795
2.468,-0.14,-0.1625,9.0475,0.18625,-1.06418131453545,2.34635416666667,1.3015625,10.0959635416667,13.1484375,2114.6454,1865.8309,2533.1157,2082.9467,-0.126536370769589,78.8,78.8,78.8
2.504,-0.129,-0.1532,8.31375,-0.74125,-1.20162486787332,2.34635416666667,1.3015625,10.0959635416667,13.1484375,2114.6454,1865.8309,2533.1157,2082.9467,-0.122173047639603,78.805,78.805,78.805
2.549,-0.123,-0.182,8.37625,-1.31,-1.03078938144971,2.34635416666667,1.3015625,10.0959635416667,12.052734375,2114.6454,1865.8309,2533.1157,2341.1508,-0.117809724509617,78.81,78.81,78.81
2.575,-0.12,-0.1803,7.32375,-1.0425,-0.594056325282522,2.34635416666667,1.3015625,10.0959635416667,12.052734375,2114.6454,1865.8309,2533.1157,2341.1508,-0.117809724509617,78.815,78.815,78.815
2.619,-0.122,-0.2022,7.47,-1.25,-0.105081321677175,2.835546875,0.582161458333333,11.4240885416667,12.052734375,2276.0541,1959.433,2582.4215,2341.1508,-0.113446401379631,78.82,78.82,78.82
2.646,-0.12,-0.1703,8.69125,-0.93375,0.244000172057851,2.835546875,0.582161458333333,11.4240885416667,12.052734375,2276.0541,1959.433,2582.4215,2341.1508,-0.113446401379631,78.825,78.825,78.825
2.689,-0.118,-0.1712,8.565,-0.43875,0.426666696990036,2.835546875,0.582161458333333,11.4240885416667,12.1744791666667,2276.0541,1959.433,2582.4215,2429.1426,-0.109083078249646,78.83,78.83,78.83
2.719,-0.117,-0.1966,8.7875,-0.37375,0.512633543480395,2.835546875,0.582161458333333,11.4240885416667,12.1744791666667,2276.0541,1959.433,2582.4215,2429.1426,-0.109083078249646,78.835,78.835,78.835
2.768,-0.118,-0.1686,9.665,-0.005,0.533006480987552,2.85325520833333,0.91640625,11.4240885416667,12.1744791666667,2363.9434,2199.8834,2582.4215,2429.1426,-0.109083078249646,78.84,78.84,78.84
2.809,-0.117,-0.178,9.11875,0.49875,0.449812629811125,2.85325520833333,0.91640625,11.4240885416667,12.1744791666667,2363.9434,2199.8834,2582.4215,2429.1426,-0.109083078249646,78.845,78.845,78.845
2.858,-0.118,-0.1814,9.59125,0.5775,0.208635470348983,2.85325520833333,0.91640625,13.3520833333333,13.2834635416667,2363.9434,2199.8834,2541.5384,2410.4368,-0.109083078249646,78.85,78.85,78.85
2.899,-0.113,-0.1632,10.3825,0.52,-0.193095506460633,2.85325520833333,0.91640625,13.3520833333333,13.2834635416667,2363.9434,2199.8834,2541.5384,2410.4368,-0.113446401379631,78.855,78.855,78.855
2.947,-0.115,-0.1708,10.6525,-0.14625,-0.678288462297028,2.74700520833333,1.16653645833333,14.6669270833333,13.2834635416667,2561.9872,2355.1838,2693.1474,2410.4368,-0.117809724509617,78.86,78.86,78.86
3.003,-0.122,-0.1828,10.66625,-0.99875,-1.14134934082288,2.74700520833333,1.16653645833333,14.6669270833333,13.2834635416667,2561.9872,2355.1838,2693.1474,2410.4368,-0.122173047639603,78.865,78.865,78.865
3.071,-0.139,-0.1706,10.08375,-2.29,-1.52706992006609,2.74700520833333,1.16653645833333,14.6669270833333,13.4118489583333,2561.9872,2355.1838,2693.1474,2429.4942,-0.126536370769589,78.87,78.87,78.87
3.122,-0.155,-0.2078,10.62875,-3.0675,-1.85719346697027,2.74700520833333,1.16653645833333,14.6669270833333,13.4118489583333,2561.9872,2355.1838,2693.1474,2429.4942,-0.130899693899575,78.875,78.875,78.875
3.186,-0.17,-0.1857,11.2225,-2.99125,-2.18498586248368,2.74700520833333,0.934114583333333,14.6669270833333,13.4118489583333,2561.9872,2412.8538,2693.1474,2429.4942,-0.135263017029561,78.88,78.88,78.88
3.241,-0.192,-0.2191,10.4025,-3.00625,-2.5200703739201,2.74700520833333,0.934114583333333,14.6669270833333,13.4118489583333,2561.9872,2412.8538,2693.1474,2429.4942,-0.139626340159546,78.885,78.885,78.885
3.299,-0.204,-0.2161,9.83625,-3.18375,-2.79257701523499,2.078515625,0.934114583333333,14.970183,14.45221425,2725.7397,2412.8538,2928.5735,2647.8844,-0.139626340159546,78.89,78.89,78.89
3.339,-0.221,-0.2307,9.70375,-2.84,-2.89300551199547,2.078515625,0.934114583333333,14.970183,14.45221425,2725.7397,2412.8538,2928.5735,2647.8844,-0.143989663289532,78.895,78.895,78.895
3.379,-0.233,-0.2622,9.68,-2.4825,-2.75089739688376,2.078515625,0.998307291666667,14.970183,14.45221425,2725.7397,2609.6379,2928.5735,2647.8844,-0.143989663289532,78.9,78.9,78.9
3.417,-0.243,-0.2594,9.72,-1.99375,-2.37367804710286,2.078515625,0.998307291666667,14.970183,14.45221425,2725.7397,2609.6379,2928.5735,2647.8844,-0.148352986419518,78.905,78.905,78.905
3.454,-0.249,-0.2723,9.95,-1.905,-1.83191969093996,1.14661458333333,0.998307291666667,15.5390625,15.8024746666667,2863.887,2609.6379,3078.6884,2869.1457,-0.148352986419518,78.91,78.91,78.91
3.494,-0.251,-0.2975,10.4225,-1.715,-1.23348664883571,1.14661458333333,0.998307291666667,15.5390625,15.8024746666667,2863.887,2609.6379,3078.6884,2869.1457,-0.143989663289532,78.915,78.915,78.915
3.544,-0.258,-0.2903,10.60875,-1.24875,-0.668568294141947,1.14661458333333,1.215234375,15.5390625,15.8024746666667,2863.887,2761.5692,3078.6884,2869.1457,-0.139626340159546,78.92,78.92,78.92
3.593,-0.264,-0.2869,10.16375,-1.2525,-0.134155019483739,1.14661458333333,1.215234375,15.5390625,15.8024746666667,2863.887,2761.5692,3078.6884,2869.1457,-0.135263017029561,78.925,78.925,78.925
3.635,-0.267,-0.2949,9.8425,-1.18,0.450856758875606,0.566666666666667,1.215234375,14.55625,15.1738288333333,3050.1683,2761.5692,3416.8131,3109.6254,-0.130899693899575,78.93,78.93,78.93
3.676,-0.269,-0.2972,9.55375,-1.2575,1.12834638249723,0.566666666666667,1.215234375,14.55625,15.1738288333333,3050.1683,2761.5692,3416.8131,3109.6254,-0.122173047639603,78.935,78.935,78.935
3.721,-0.274,-0.2912,9.73125,-1.68,1.83153072131003,0.566666666666667,1.55390625,14.55625,15.1738288333333,3050.1683,2947.8652,3416.8131,3109.6254,-0.117809724509617,78.94,78.94,78.94
3.766,-0.276,-0.282,9.73375,-0.99875,2.44319327553459,0.566666666666667,1.55390625,14.55625,15.1738288333333,3050.1683,2947.8652,3416.8131,3109.6254,-0.109083078249646,78.945,78.945,78.945
3.815,-0.268,-0.2546,9.5575,-1.12,2.88072774360987,0.203645833333333,1.55390625,13.26796875,15.3686205,3062.4435,2947.8652,3712.5898,3307.845,-0.10471975511966,78.95,78.95,78.95
3.86,-0.259,-0.2601,9.5875,-1.54125,3.1021960264401,0.203645833333333,1.55390625,13.26796875,15.3686205,3062.4435,2947.8652,3712.5898,3307.845,-0.0959931088596881,78.955,78.955,78.955
3.915,-0.248,-0.2463,9.61625,-0.91625,3.09438698809351,0.203645833333333,1.61145833333333,13.26796875,15.3686205,3062.4435,3111.4125,3712.5898,3307.845,-0.0916297857297023,78.96,78.96,78.96
3.964,-0.238,-0.2061,8.9125,-0.7725,2.91783161205016,0.203645833333333,1.61145833333333,13.26796875,15.3686205,3062.4435,3111.4125,3712.5898,3307.845,-0.0829031394697307,78.965,78.965,78.965
4.009,-0.227,-0.2009,8.40375,-1.1825,2.69993936398689,0.00221354166666667,1.61145833333333,11.6122395833333,12.71015625,3189.9855,3111.4125,4081.9592,3763.4045,-0.0785398163397448,78.97,78.97,78.97
4.054,-0.216,-0.209,7.3675,0.16625,2.51505289811996,0.00221354166666667,1.61145833333333,11.6122395833333,12.71015625,3189.9855,3111.4125,4081.9592,3763.4045,-0.074176493209759,78.975,78.975,78.975
4.091,-0.213,-0.1787,7.47,0.58,2.32288117179479,0.00221354166666667,1.71106770833333,11.6122395833333,12.71015625,3189.9855,3237.3725,4081.9592,3763.4045,-0.074176493209759,78.98,78.98,78.98
4.128,-0.214,-0.1602,7.54,-0.50875,2.04523454480076,0.00221354166666667,1.71106770833333,11.6122395833333,12.71015625,3189.9855,3237.3725,4081.9592,3763.4045,-0.0698131700797732,78.985,78.985,78.985
4.163,-0.221,-0.1679,6.42375,-0.17375,1.64001315754045,-0.0154947916666667,1.71106770833333,9.38541666666667,11.4860677083333,3330.1103,3237.3725,4332.8831,3951.1067,-0.0698131700797732,78.99,78.99,78.99
4.189,-0.223,-0.1516,5.90125,-0.06875,1.11811098847868,-0.0154947916666667,1.71106770833333,9.38541666666667,11.4860677083333,3330.1103,3237.3725,4332.8831,3951.1067,-0.0654498469497874,78.995,78.995,78.995
4.218,-0.221,-0.1338,6.11,-0.53125,0.553250433042579,-0.0154947916666667,2.20690104166667,9.38541666666667,11.4860677083333,3330.1103,3375.8567,4332.8831,3951.1067,-0.0654498469497874,79,79,79
4.248,-0.213,-0.1483,6.93,-0.5025,0.0555423766862462,-0.0154947916666667,2.20690104166667,9.38541666666667,11.4860677083333,3330.1103,3375.8567,4332.8831,3951.1067,-0.0610865238198015,79.005,79.005,79.005
4.278,-0.204,-0.1438,7.155,-0.43875,-0.288996419050447,1.2484375,2.20690104166667,10.4899739583333,11.8734375,3596.8543,3375.8567,4407.1935,4059.6793,-0.0610865238198015,79.01,79.01,79.01
4.311,-0.193,-0.1429,7.86625,-0.96875,-0.431603812765946,1.2484375,2.20690104166667,10.4899739583333,11.8734375,3596.8543,3375.8567,4407.1935,4059.6793,-0.0567232006898157,79.015,79.015,79.015
4.347,-0.179,-0.1378,8.12875,-0.94,-0.338095407961975,1.2484375,2.59427083333333,10.4899739583333,11.8734375,3596.8543,3432.1937,4407.1935,4059.6793,-0.0479965544298441,79.02,79.02,79.02
4.381,-0.171,-0.1605,7.87125,-0.81875,0.0136189290417921,1.2484375,2.59427083333333,10.4899739583333,11.8734375,3596.8543,3432.1937,4407.1935,4059.6793,-0.0436332312998582,79.025,79.025,79.025
4.418,-0.158,-0.1421,8.66625,-0.67,0.642647062037177,2.23346354166667,2.59427083333333,11.348828125,10.870703125,3653.9677,3432.1937,4377.6774,4306.9997,-0.0349065850398866,79.03,79.03,79.03
4.461,-0.143,-0.1287,9.18375,0.7825,1.55980992092339,2.23346354166667,2.59427083333333,11.348828125,10.870703125,3653.9677,3432.1937,4377.6774,4306.9997,-0.0261799387799149,79.035,79.035,79.035
4.508,-0.116,-0.1497,9.21875,1.795,2.68478779601644,2.23346354166667,2.55221354166667,11.348828125,10.870703125,3653.9677,3656.8094,4377.6774,4306.9997,-0.0174532925199433,79.04,79.04,79.04
4.552,-0.093,-0.1369,9.13625,2.24,3.80005027154035,2.23346354166667,2.55221354166667,11.348828125,10.870703125,3653.9677,3656.8094,4377.6774,4306.9997,-0.0130899693899575,79.045,79.045,79.045
4.596,-0.078,-0.0785,9,2.6275,4.659594327257,2.51458333333333,2.55221354166667,11.959765625,12.4157552083333,3806.0601,3656.8094,4543.832,4138.0765,-0.00436332312998582,79.05,79.05,79.05
4.641,-0.06,-0.1013,9.175,2.50125,5.11117724552501,2.51458333333333,2.55221354166667,11.959765625,12.4157552083333,3806.0601,3656.8094,4543.832,4138.0765,0,79.055,79.055,79.055
4.718,-0.022,-0.0385,9.53625,2.18,5.10227169897928,2.51458333333333,2.11393229166667,11.959765625,12.4157552083333,3806.0601,3812.8129,4543.832,4138.0765,0.00436332312998582,79.06,79.06,79.06
4.788,0.009,-0.0459,9.7425,2.3175,4.65966730485121,2.51458333333333,2.11393229166667,11.959765625,12.4157552083333,3806.0601,3812.8129,4543.832,4138.0765,0.00436332312998582,79.065,79.065,79.065
4.84,0.02,0.0058,11.07125,1.64875,3.90756910909387,2.03424479166667,2.11393229166667,12.1501302083333,15.7582038333333,3863.9059,3812.8129,4745.1571,4038.1317,0.00436332312998582,79.07,79.07,79.07
4.873,0,0.0213,10.86,1.48,3.03664318445245,2.03424479166667,2.11393229166667,12.1501302083333,15.7582038333333,3863.9059,3812.8129,4745.1571,4038.1317,0,79.075,79.075,79.075
4.934,0.009,0.02,9.8575,0.09875,2.17214866343983,2.03424479166667,1.6203125,12.1501302083333,15.7582038333333,3863.9059,4099.2441,4745.1571,4038.1317,-0.00436332312998582,79.08,79.08,79.08
4.983,0.007,0.0385,9.84875,-0.95875,1.26671917845891,2.03424479166667,1.6203125,12.1501302083333,15.7582038333333,3863.9059,4099.2441,4745.1571,4038.1317,-0.00872664625997165,79.085,79.085,79.085
5.051,-0.023,0.0368,8.56375,-1.12375,0.166764820054333,2.07630208333333,1.6203125,11.9221354166667,14.4411458333333,3998.5522,4099.2441,4926.0039,4087.1007,-0.0130899693899575,79.09,79.09,79.09
5.144,-0.014,0.0521,9.115,-2.2975,-1.19514321458289,2.07630208333333,1.6203125,11.9221354166667,14.4411458333333,3998.5522,4099.2441,4926.0039,4087.1007,-0.0218166156499291,79.095,79.095,79.095
5.183,-0.001,0.0454,10.1725,-2.51125,-2.67211923012487,2.07630208333333,1.6203125,11.9221354166667,14.4411458333333,3998.5522,4099.2441,4926.0039,4087.1007,-0.0261799387799149,79.1,79.1,79.1
5.259,-0.033,0.032,9.6525,-2.16875,-3.95932733668922,2.07630208333333,1.6203125,11.9221354166667,14.4411458333333,3998.5522,4099.2441,4926.0039,4087.1007,-0.0305432619099008,79.105,79.105,79.105
5.34,-0.076,0.0078,10.075,-1.54875,-4.77327797356219,2.24453125,0.374088541666667,13.7239583333333,12.703515625,4226.2158,3953.4651,4918.7823,4267.5521,-0.0349065850398866,79.11,79.11,79.11
5.392,-0.084,-0.0293,9.54125,-0.37125,-4.98524979003373,2.24453125,0.374088541666667,13.7239583333333,12.703515625,4226.2158,3953.4651,4918.7823,4267.5521,-0.0392699081698724,79.115,79.115,79.115
5.438,-0.082,-0.0213,8.76125,1.1225,-4.63266682125721,2.24453125,0.374088541666667,13.7239583333333,12.703515625,4226.2158,3953.4651,4918.7823,4267.5521,-0.0436332312998582,79.12,79.12,79.12
5.525,-0.057,-0.0858,8.0325,0.85625,-3.8670656707,2.24453125,0.374088541666667,13.7239583333333,12.703515625,4226.2158,3953.4651,4918.7823,4267.5521,-0.0436332312998582,79.125,79.125,79.125
5.558,-0.073,-0.0821,8.375,0.575,-2.87082690543417,1.494140625,0.287760416666667,12.75,14.5274746666667,4266.7903,4005.1879,5318.7079,4533.5344,-0.0436332312998582,79.13,79.13,79.13
5.572,-0.064,-0.0791,8.42875,1.85125,-1.77144918740434,1.494140625,0.287760416666667,12.75,14.5274746666667,4266.7903,4005.1879,5318.7079,4533.5344,-0.0436332312998582,79.135,79.135,79.135
5.598,-0.107,-0.1234,7.94625,1.18625,-0.654013813228865,1.494140625,0.287760416666667,12.75,14.5274746666667,4266.7903,4005.1879,5318.7079,4533.5344,-0.0436332312998582,79.14,79.14,79.14
5.675,-0.095,-0.1021,8.745,-0.17625,0.352982145038899,1.494140625,0.287760416666667,12.75,14.5274746666667,4266.7903,4005.1879,5318.7079,4533.5344,-0.0392699081698724,79.145,79.145,79.145
5.707,-0.122,-0.121,8.01375,-0.215,1.0795768289026,1.0625,1.29934895833333,9.622265625,15.0144538333333,4380.2701,4448.6333,5764.5556,5274.7047,-0.0392699081698724,79.15,79.15,79.15
5.747,-0.129,-0.0954,6.36875,-0.31375,1.4331729421218,1.0625,1.29934895833333,9.622265625,15.0144538333333,4380.2701,4448.6333,5764.5556,5274.7047,-0.0349065850398866,79.155,79.155,79.155
5.795,-0.119,-0.1021,6.25625,-0.74625,1.50589457613506,1.0625,1.29934895833333,9.622265625,15.0144538333333,4380.2701,4448.6333,5764.5556,5274.7047,-0.0305432619099008,79.16,79.16,79.16
5.821,-0.135,-0.063,6.30375,-1.20125,1.53262874702676,1.0625,1.29934895833333,9.622265625,15.0144538333333,4380.2701,4448.6333,5764.5556,5274.7047,-0.0261799387799149,79.165,79.165,79.165
